unix,date,symbol,open,high,low,close
1693774800,03.09.23 21:00,ETH/USD,1642.5,1645.4,1635.6,1636.7
1693771200,03.09.23 20:00,ETH/USD,1638.7,1646.8,1636.5,1642.7
1693767600,03.09.23 19:00,ETH/USD,1637,1639.9,1635.6,1639
1693764000,03.09.23 18:00,ETH/USD,1630.9,1642.5,1630.9,1636.7
1693760400,03.09.23 17:00,ETH/USD,1627.4,1631.2,1627,1631.2
1693756800,03.09.23 16:00,ETH/USD,1632.9,1634.5,1625.7,1627.9
1693753200,03.09.23 15:00,ETH/USD,1636.1,1636.2,1631.4,1633.2
1693749600,03.09.23 14:00,ETH/USD,1633.6,1637.9,1633.6,1636.1
1693746000,03.09.23 13:00,ETH/USD,1632.3,1636.5,1628.4,1633.6
1693742400,03.09.23 12:00,ETH/USD,1634.1,1640.5,1631.5,1631.5
1693738800,03.09.23 11:00,ETH/USD,1634.7,1634.9,1633.2,1634
1693735200,03.09.23 10:00,ETH/USD,1633.2,1634.7,1632.5,1634.7
1693731600,03.09.23 09:00,ETH/USD,1631.9,1634.3,1631.6,1633.3
1693728000,03.09.23 08:00,ETH/USD,1635.4,1636,1631.7,1632
1693724400,03.09.23 07:00,ETH/USD,1636.2,1636.2,1633.9,1635.4
1693720800,03.09.23 06:00,ETH/USD,1635.9,1639.1,1635.6,1636.3
1693717200,03.09.23 05:00,ETH/USD,1635.4,1636.9,1634.4,1635.7
1693713600,03.09.23 04:00,ETH/USD,1636.1,1636.6,1634.8,1635.4
1693710000,03.09.23 03:00,ETH/USD,1634.3,1636.1,1633.7,1636.1
1693706400,03.09.23 02:00,ETH/USD,1632.7,1635,1632,1634.3
1693702800,03.09.23 01:00,ETH/USD,1635.2,1636,1633.2,1633.6
1693699200,03.09.23 00:00,ETH/USD,1637.1,1637.4,1632,1635.3
1693695600,02.09.23 23:00,ETH/USD,1636.8,1638.9,1636.3,1637.1
1693692000,02.09.23 22:00,ETH/USD,1636,1637.3,1635.6,1636.7
