unix,date,symbol,open,high,low,close
1693864800,04.09.23 22:00,XRP/USD,0.50395,0.5078,0.50395,0.5078
1693861200,04.09.23 21:00,XRP/USD,0.5086,0.50905,0.50339,0.5041
1693857600,04.09.23 20:00,XRP/USD,0.50874,0.5106,0.50665,0.50826
1693854000,04.09.23 19:00,XRP/USD,0.50778,0.509,0.50646,0.50842
1693850400,04.09.23 18:00,XRP/USD,0.50592,0.50841,0.50592,0.50777
1693846800,04.09.23 17:00,XRP/USD,0.50362,0.50646,0.50314,0.50621
1693843200,04.09.23 16:00,XRP/USD,0.50276,0.50384,0.50204,0.50341
1693839600,04.09.23 15:00,XRP/USD,0.50149,0.50378,0.49675,0.50291
1693836000,04.09.23 14:00,XRP/USD,0.50296,0.50366,0.50183,0.50183
1693832400,04.09.23 13:00,XRP/USD,0.5004,0.50333,0.5004,0.50293
1693828800,04.09.23 12:00,XRP/USD,0.50088,0.50259,0.50027,0.50061
1693825200,04.09.23 11:00,XRP/USD,0.5038,0.5038,0.50045,0.50082
1693821600,04.09.23 10:00,XRP/USD,0.50405,0.50444,0.50216,0.50365
1693818000,04.09.23 09:00,XRP/USD,0.50331,0.50438,0.502,0.50436
1693814400,04.09.23 08:00,XRP/USD,0.50363,0.506,0.5033,0.50331
1693810800,04.09.23 07:00,XRP/USD,0.50543,0.50565,0.501,0.50343
1693807200,04.09.23 06:00,XRP/USD,0.50898,0.50928,0.50505,0.50548
1693803600,04.09.23 05:00,XRP/USD,0.51059,0.51117,0.50867,0.50889
1693800000,04.09.23 04:00,XRP/USD,0.50957,0.51241,0.50948,0.51077
1693796400,04.09.23 03:00,XRP/USD,0.50819,0.51258,0.50801,0.50964
1693792800,04.09.23 02:00,XRP/USD,0.50683,0.509,0.50656,0.50856
1693789200,04.09.23 01:00,XRP/USD,0.50743,0.50879,0.5071,0.50722
1693785600,04.09.23 00:00,XRP/USD,0.50463,0.50759,0.5046,0.50733
1693782000,03.09.23 23:00,XRP/USD,0.50413,0.5054,0.50383,0.50468
1693778400,03.09.23 22:00,XRP/USD,0.50428,0.50475,0.50393,0.50393
1693774800,03.09.23 21:00,XRP/USD,0.5072,0.50742,0.50367,0.50403
1693771200,03.09.23 20:00,XRP/USD,0.50608,0.50725,0.5046,0.50719
1693767600,03.09.23 19:00,XRP/USD,0.50551,0.50621,0.50504,0.50602
1693764000,03.09.23 18:00,XRP/USD,0.50515,0.50736,0.50464,0.50564
1693760400,03.09.23 17:00,XRP/USD,0.50704,0.51031,0.50471,0.50498
1693756800,03.09.23 16:00,XRP/USD,0.50172,0.509,0.50172,0.50732
1693753200,03.09.23 15:00,XRP/USD,0.50122,0.50154,0.50061,0.50154
1693749600,03.09.23 14:00,XRP/USD,0.50164,0.502,0.50005,0.50147
1693746000,03.09.23 13:00,XRP/USD,0.501,0.50218,0.4993,0.50161
1693742400,03.09.23 12:00,XRP/USD,0.50275,0.50441,0.5015,0.50153
1693738800,03.09.23 11:00,XRP/USD,0.50276,0.50309,0.5024,0.50248
1693735200,03.09.23 10:00,XRP/USD,0.5021,0.5028,0.50143,0.5028
1693731600,03.09.23 09:00,XRP/USD,0.50261,0.5027,0.50208,0.50208
1693728000,03.09.23 08:00,XRP/USD,0.50389,0.50389,0.50185,0.50298
1693724400,03.09.23 07:00,XRP/USD,0.50399,0.50449,0.50294,0.5036
1693720800,03.09.23 06:00,XRP/USD,0.50449,0.50504,0.50361,0.50443
1693717200,03.09.23 05:00,XRP/USD,0.50154,0.50513,0.50097,0.504
1693713600,03.09.23 04:00,XRP/USD,0.50224,0.50241,0.50099,0.5014
1693710000,03.09.23 03:00,XRP/USD,0.49896,0.50201,0.49834,0.50149
1693706400,03.09.23 02:00,XRP/USD,0.49725,0.4992,0.49725,0.4992
1693702800,03.09.23 01:00,XRP/USD,0.49902,0.49966,0.49748,0.49751
1693699200,03.09.23 00:00,XRP/USD,0.49863,0.49902,0.49732,0.49902
1693695600,02.09.23 23:00,XRP/USD,0.49861,0.49931,0.49828,0.49891
1693692000,02.09.23 22:00,XRP/USD,0.498,0.49969,0.49792,0.4988
1693688400,02.09.23 21:00,XRP/USD,0.49606,0.499,0.49584,0.49813
1693684800,02.09.23 20:00,XRP/USD,0.4966,0.49685,0.49577,0.49588
1693681200,02.09.23 19:00,XRP/USD,0.49646,0.49753,0.49636,0.49715
1693677600,02.09.23 18:00,XRP/USD,0.49611,0.49732,0.49443,0.49644
1693674000,02.09.23 17:00,XRP/USD,0.4979,0.4998,0.49661,0.49661
1693670400,02.09.23 16:00,XRP/USD,0.50049,0.50106,0.498,0.4982
1693666800,02.09.23 15:00,XRP/USD,0.50124,0.5024,0.50039,0.50047
1693663200,02.09.23 14:00,XRP/USD,0.49806,0.50159,0.49791,0.50091
1693659600,02.09.23 13:00,XRP/USD,0.49704,0.49852,0.49596,0.49802
1693656000,02.09.23 12:00,XRP/USD,0.49719,0.49832,0.49693,0.49717
1693652400,02.09.23 11:00,XRP/USD,0.4968,0.49795,0.4968,0.49719
